time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-05T20:54:05.490Z,35.7431667,-117.5388333,3.91,1.99,ml,18,91,0.08672,0.14,ci,ci38454951,2019-07-05T20:57:58.681Z,"12km WSW of Searles Valley, CA",earthquake,0.25,0.8,0.141,16,automatic,ci,ci
2019-07-05T20:53:46.870Z,35.5725,-117.6145,3.8,2.03,ml,29,36,0.1079,0.15,ci,ci38454943,2019-07-05T21:04:28.070Z,"8km SE of Ridgecrest, CA",earthquake,0.2,0.74,0.152,26,automatic,ci,ci
2019-07-05T20:51:38.360Z,35.6696667,-117.515,2.7,2.64,ml,30,63,0.09347,0.17,ci,ci38454927,2019-07-05T23:02:15.266Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.46,0.144,147,reviewed,ci,ci
2019-07-05T20:51:26.340Z,37.5234985,-118.8430023,5.93,1.86,md,27,114,0.06732,0.08,nc,nc73208091,2019-07-05T21:31:04.382Z,"15km WSW of Toms Place, CA",earthquake,0.26,1.12,0.34,25,automatic,nc,nc
2019-07-05T20:51:18.730Z,35.6678333,-117.5183333,4.44,2.74,ml,34,61,0.09315,0.13,ci,ci38454919,2019-07-05T21:02:06.490Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.61,0.13,25,reviewed,ci,ci
2019-07-05T20:46:55.390Z,35.7691667,-117.5651667,5.07,2.05,ml,26,65,0.0534,0.14,ci,ci38454887,2019-07-05T20:58:00.250Z,"15km W of Searles Valley, CA",earthquake,0.22,0.66,0.127,25,automatic,ci,ci
2019-07-05T20:44:40.040Z,35.6688333,-117.528,4.79,1.55,ml,24,96,0.0981,0.15,ci,ci38454863,2019-07-05T20:48:34.616Z,"14km ENE of Ridgecrest, CA",earthquake,0.26,0.73,0.124,23,automatic,ci,ci
2019-07-05T20:44:07.396Z,58.0159,-155.1022,79,1.9,ml,,,,0.64,ak,ak0198jy4o13,2019-07-05T20:49:28.914Z,"85km NW of Larsen Bay, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-05T20:40:43.580Z,35.751667,-117.569664,4.09,1.72,ml,33,56,0.06783,0.13,ci,ci38454815,2019-07-05T20:51:49.460Z,"15km W of Searles Valley, CA",earthquake,0.21,0.63,0.224,18,automatic,ci,ci
2019-07-05T20:33:39.060Z,35.6476667,-117.6023333,8.74,1.91,ml,28,57,0.1286,0.18,ci,ci38454783,2019-07-05T20:44:40.380Z,"7km ENE of Ridgecrest, CA",earthquake,0.26,0.94,0.159,26,automatic,ci,ci
2019-07-05T20:32:37.240Z,35.668,-117.5126667,0.9,1.53,ml,20,79,0.09112,0.23,ci,ci38454775,2019-07-05T20:36:24.688Z,"15km SW of Searles Valley, CA",earthquake,0.36,0.67,0.134,25,automatic,ci,ci
2019-07-05T20:27:36.000Z,35.7756667,-117.5618333,5.97,2.16,ml,28,65,0.0494,0.16,ci,ci38454751,2019-07-05T20:38:33.070Z,"14km W of Searles Valley, CA",earthquake,0.24,0.7,0.143,25,automatic,ci,ci
2019-07-05T20:26:20.608Z,63.0996,-150.5802,117.8,2.4,ml,,,,0.38,ak,ak0198jy0ucs,2019-07-05T20:31:04.655Z,"88km WSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-05T20:19:48.550Z,35.737999,-117.4530029,4.68,1.51,ml,18,112,0.1408,0.31,ci,ci38454695,2019-07-05T20:39:12.545Z,"6km SW of Searles Valley, CA",earthquake,0.82,1.83,0.208,6,automatic,ci,ci
2019-07-05T20:15:54.690Z,35.5858333,-117.6228333,1.65,1.97,ml,27,47,0.1166,0.22,ci,ci38454679,2019-07-05T20:26:36.240Z,"6km SE of Ridgecrest, CA",earthquake,0.32,0.65,0.169,25,automatic,ci,ci
2019-07-05T20:13:02.750Z,35.7446667,-117.544,6.66,2.43,ml,30,59,0.0832,0.14,ci,ci38454655,2019-07-05T20:24:18.470Z,"13km WSW of Searles Valley, CA",earthquake,0.21,0.65,0.142,25,automatic,ci,ci
2019-07-05T20:12:27.030Z,35.7311667,-117.5566667,0.35,1.87,ml,25,75,0.09069,0.28,ci,ci38454647,2019-07-05T20:16:17.297Z,"14km WSW of Searles Valley, CA",earthquake,0.41,31.61,0.154,25,automatic,ci,ci
2019-07-05T20:11:39.480Z,35.671,-117.5271667,12,1.6,ml,22,133,0.09955,0.15,ci,ci38454639,2019-07-05T20:15:28.096Z,"14km ENE of Ridgecrest, CA",earthquake,0.29,0.72,0.199,26,automatic,ci,ci
2019-07-05T20:09:07.680Z,35.5976667,-117.6145,0.9,1.96,ml,23,54,0.1246,0.18,ci,ci38454623,2019-07-05T20:20:12.850Z,"6km ESE of Ridgecrest, CA",earthquake,0.26,0.59,0.089,25,automatic,ci,ci
2019-07-05T20:06:01.330Z,35.713,-117.462,0.3,1.59,ml,18,89,0.1262,0.18,ci,ci38454607,2019-07-05T20:09:46.268Z,"8km SW of Searles Valley, CA",earthquake,0.3,31.61,0.118,25,automatic,ci,ci
2019-07-05T20:02:50.180Z,35.8095016,-117.6324997,4.47,1.56,ml,29,65,0.02911,0.13,ci,ci38454591,2019-07-05T20:06:32.736Z,"21km WNW of Searles Valley, CA",earthquake,0.22,0.4,0.261,13,automatic,ci,ci
2019-07-05T20:00:11.230Z,35.7466667,-117.5541667,9.04,1.94,ml,13,135,0.07741,0.13,ci,ci38454575,2019-07-05T20:04:04.322Z,"14km W of Searles Valley, CA",earthquake,0.4,0.81,0.086,2,automatic,ci,ci
2019-07-05T19:59:36.960Z,35.7391667,-117.5648333,2.68,2.74,ml,31,56,0.0809,0.16,ci,ci38454567,2019-07-05T21:40:49.195Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.56,0.136,26,automatic,ci,ci
2019-07-05T19:59:13.521Z,-6.0093,130.8415,97.52,5.2,mww,,25,2.012,0.9,us,us70004be6,2019-07-05T20:26:53.001Z,"214km W of Tual, Indonesia",earthquake,7,5,0.071,19,reviewed,us,us
2019-07-05T19:58:21.090Z,35.6165,-117.5841667,3.49,1.63,ml,16,97,0.1038,0.16,ci,ci38454551,2019-07-05T20:02:09.307Z,"8km E of Ridgecrest, CA",earthquake,0.3,1.03,0.068,13,automatic,ci,ci
2019-07-05T19:58:01.160Z,35.678,-117.4921667,6.46,1.85,ml,25,106,0.09451,0.18,ci,ci38454543,2019-07-05T20:01:49.307Z,"13km SW of Searles Valley, CA",earthquake,0.32,1.01,0.154,25,automatic,ci,ci
2019-07-05T19:48:58.460Z,35.7218333,-117.5481667,4.5,1.67,ml,22,86,0.1019,0.16,ci,ci38454495,2019-07-05T19:55:50.104Z,"14km WSW of Searles Valley, CA",earthquake,0.28,0.8,0.132,28,automatic,ci,ci
2019-07-05T19:45:46.460Z,35.7111667,-117.5086667,8.8,1.61,ml,22,101,0.1269,0.16,ci,ci38454463,2019-07-05T19:49:32.743Z,"11km WSW of Searles Valley, CA",earthquake,0.28,0.87,0.191,27,automatic,ci,ci
2019-07-05T19:44:17.740Z,35.6618333,-117.5298333,3.02,1.6,ml,21,94,0.0932,0.16,ci,ci38454447,2019-07-05T19:47:57.377Z,"14km ENE of Ridgecrest, CA",earthquake,0.28,0.67,0.112,25,automatic,ci,ci
2019-07-05T19:40:46.680Z,35.5681667,-117.6053333,6.78,1.64,ml,19,95,0.1084,0.25,ci,ci38454423,2019-07-05T19:44:35.360Z,"9km SE of Ridgecrest, CA",earthquake,0.46,1.24,0.113,26,automatic,ci,ci
2019-07-05T19:38:46.290Z,35.676,-117.509,1.12,1.91,ml,22,62,0.0971,0.16,ci,ci38454407,2019-07-05T19:42:41.352Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.43,0.132,27,automatic,ci,ci
2019-07-05T19:36:05.651Z,63.2109,-150.4165,115.2,3.1,ml,,,,0.71,ak,ak0198jxhils,2019-07-05T19:48:34.443Z,"76km WSW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-05T19:35:59.450Z,35.6916667,-117.5,0.43,1.73,ml,22,83,0.1094,0.2,ci,ci38454383,2019-07-05T19:39:50.284Z,"12km SW of Searles Valley, CA",earthquake,0.34,0.59,0.141,25,automatic,ci,ci
2019-07-05T19:34:21.100Z,35.6321667,-117.572,2.69,1.63,ml,18,80,0.1004,0.27,ci,ci38454375,2019-07-05T19:38:15.275Z,"10km E of Ridgecrest, CA",earthquake,0.45,1.12,0.117,26,automatic,ci,ci
2019-07-05T19:32:18.630Z,35.5688333,-117.6071667,6.19,1.97,ml,19,148,0.1081,0.16,ci,ci38454367,2019-07-05T19:36:10.261Z,"8km SE of Ridgecrest, CA",earthquake,0.46,1.19,0.143,26,automatic,ci,ci
2019-07-05T19:31:04.580Z,33.6293333,-116.8838333,15.62,1.57,ml,48,28,0.03007,0.21,ci,ci38454351,2019-07-05T19:41:33.030Z,"13km S of Valle Vista, CA",earthquake,0.29,0.48,0.276,27,automatic,ci,ci
2019-07-05T19:30:12.370Z,35.7293333,-117.5396667,6.46,1.55,ml,20,148,0.09822,0.21,ci,ci38454343,2019-07-05T19:33:59.246Z,"13km WSW of Searles Valley, CA",earthquake,0.54,1.27,0.196,18,automatic,ci,ci
2019-07-05T19:29:46.770Z,35.661,-117.5181667,1.07,1.52,ml,20,98,0.08721,0.21,ci,ci38454335,2019-07-05T19:33:25.243Z,"15km ENE of Ridgecrest, CA",earthquake,0.33,0.55,0.15,22,automatic,ci,ci
2019-07-05T19:23:29.738Z,61.3884,-149.9726,20.4,2.2,ml,,,,0.85,ak,ak0198jxes5p,2019-07-05T19:27:57.521Z,"14km S of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-05T19:17:59.370Z,35.6013333,-117.6098333,1.62,1.75,ml,16,94,0.1212,0.21,ci,ci38454279,2019-07-05T19:22:47.818Z,"6km ESE of Ridgecrest, CA",earthquake,0.35,0.68,0.225,13,automatic,ci,ci
2019-07-05T19:17:29.330Z,35.7505,-117.5811667,6.43,2.07,ml,27,66,0.06644,0.15,ci,ci38454271,2019-07-05T19:21:24.130Z,"16km W of Searles Valley, CA",earthquake,0.23,0.68,0.108,25,automatic,ci,ci
2019-07-05T19:15:15.090Z,35.7418333,-117.5791667,2.58,1.72,ml,26,67,0.07524,0.17,ci,ci38454255,2019-07-05T19:26:14.690Z,"16km NNE of Ridgecrest, CA",earthquake,0.27,0.65,0.167,27,automatic,ci,ci
2019-07-05T19:09:14.540Z,35.6338333,-117.6123333,9.91,1.76,ml,25,65,0.1268,0.16,ci,ci38454223,2019-07-05T19:20:09.520Z,"6km ENE of Ridgecrest, CA",earthquake,0.25,0.73,0.156,26,automatic,ci,ci
2019-07-05T19:05:23.970Z,35.6786667,-117.497,5.46,2.12,ml,24,63,0.09624,0.18,ci,ci38454191,2019-07-05T19:16:01.250Z,"13km SW of Searles Valley, CA",earthquake,0.3,1.52,0.107,25,automatic,ci,ci
2019-07-05T19:04:19.470Z,35.6674995,-117.5276642,4.1,1.53,ml,31,68,0.09683,0.3,ci,ci38454183,2019-07-05T19:08:28.913Z,"14km ENE of Ridgecrest, CA",earthquake,0.44,1.44,0.341,7,automatic,ci,ci
2019-07-05T18:58:32.980Z,35.5783333,-117.6361667,4.48,2.17,ml,32,37,0.1055,0.16,ci,ci38454159,2019-07-05T19:08:52.760Z,"6km SE of Ridgecrest, CA",earthquake,0.2,0.74,0.196,26,automatic,ci,ci
2019-07-05T18:56:37.800Z,35.7158333,-117.5328333,2.41,1.86,ml,25,79,0.1127,0.17,ci,ci38454151,2019-07-05T19:07:48.970Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.51,0.144,27,automatic,ci,ci
2019-07-05T18:55:40.560Z,35.6146667,-117.4088333,10.87,1.58,ml,14,175,0.05178,0.15,ci,ci38454143,2019-07-05T18:59:26.926Z,"17km S of Trona, CA",earthquake,0.47,0.65,0.259,19,automatic,ci,ci
2019-07-05T18:52:57.240Z,35.6605,-117.5658333,8.75,1.93,ml,22,75,0.1122,0.2,ci,ci38454127,2019-07-05T18:57:01.277Z,"11km ENE of Ridgecrest, CA",earthquake,0.31,1.14,0.131,26,automatic,ci,ci
2019-07-05T18:49:18.770Z,35.6673333,-117.5535,4.46,1.52,ml,15,140,0.1097,0.1,ci,ci38454087,2019-07-05T18:53:07.700Z,"12km ENE of Ridgecrest, CA",earthquake,0.22,0.57,0.179,22,automatic,ci,ci
2019-07-05T18:46:14.410Z,35.731,-117.5661667,1.39,2.04,ml,26,84,0.08832,0.19,ci,ci38454047,2019-07-05T18:56:34.040Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.49,0.144,27,automatic,ci,ci
2019-07-05T18:45:53.570Z,35.58,-117.6341667,4.07,1.86,ml,24,45,0.1076,0.16,ci,ci38454039,2019-07-05T18:56:31.280Z,"6km SE of Ridgecrest, CA",earthquake,0.22,0.77,0.213,28,automatic,ci,ci
2019-07-05T18:45:00.640Z,35.7148333,-117.5348333,3.46,2.49,ml,30,61,0.1129,0.16,ci,ci38454031,2019-07-05T18:55:28.440Z,"13km WSW of Searles Valley, CA",earthquake,0.24,0.97,0.122,25,automatic,ci,ci
2019-07-05T18:43:42.690Z,35.613,-117.5955,7.19,2.05,ml,28,44,0.1118,0.17,ci,ci38454023,2019-07-05T18:54:25.020Z,"7km E of Ridgecrest, CA",earthquake,0.24,1.44,0.224,27,automatic,ci,ci
2019-07-05T18:41:24.040Z,35.7758333,-117.5595,6.41,2.3,ml,27,84,0.0504,0.13,ci,ci38454015,2019-07-05T18:52:20.990Z,"14km W of Searles Valley, CA",earthquake,0.23,0.58,0.18,26,automatic,ci,ci
2019-07-05T18:41:00.350Z,51.5115,16.1426,8.76,4.7,mb,,31,1.952,1.37,us,us70004bcc,2019-07-05T19:57:48.051Z,"4km E of Polkowice, Poland",earthquake,5.1,4.5,0.055,102,reviewed,us,us
2019-07-05T18:40:30.950Z,35.7251667,-117.5606667,2.79,2.6,ml,30,58,0.09522,0.16,ci,ci38454007,2019-07-05T18:51:16.950Z,"15km WSW of Searles Valley, CA",earthquake,0.23,0.64,0.17,25,automatic,ci,ci
2019-07-05T18:40:23.640Z,35.5998333,-117.5878333,6.18,1.82,ml,22,57,0.1033,0.19,ci,ci38453999,2019-07-05T18:44:16.116Z,"8km ESE of Ridgecrest, CA",earthquake,0.28,1.14,0.215,5,automatic,ci,ci
2019-07-05T18:39:52.530Z,35.7301674,-117.5528336,2.57,1.83,ml,29,58,0.0928,0.13,ci,ci38453991,2019-07-05T18:50:13.210Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.63,0.219,19,automatic,ci,ci
2019-07-05T18:35:10.160Z,35.6601667,-117.5633333,8.46,1.53,ml,18,121,0.1104,0.16,ci,ci38453975,2019-07-05T18:39:05.081Z,"11km ENE of Ridgecrest, CA",earthquake,0.28,1.15,0.133,13,automatic,ci,ci
2019-07-05T18:34:48.200Z,35.7063332,-117.4781647,1.23,1.53,ml,29,87,0.1203,0.16,ci,ci38453967,2019-07-05T18:38:31.077Z,"10km SW of Searles Valley, CA",earthquake,0.27,0.57,0.188,9,automatic,ci,ci
2019-07-05T18:24:13.084Z,55.8821,164.1862,10,4.3,mb,,128,4.317,1.01,us,us70004bc6,2019-07-05T19:14:07.040Z,"113km ESE of Ust'-Kamchatsk Staryy, Russia",earthquake,11.2,1.9,0.064,69,reviewed,us,us
2019-07-05T18:16:37.990Z,35.6823333,-117.511,1.93,1.55,ml,22,101,0.1036,0.18,ci,ci38453847,2019-07-05T18:59:52.201Z,"14km SW of Searles Valley, CA",earthquake,0.31,0.68,0.147,14,automatic,ci,ci
2019-07-05T18:16:17.600Z,35.7891667,-117.6095,7.82,1.63,ml,25,70,0.02825,0.19,ci,ci38453839,2019-07-05T18:20:09.956Z,"19km W of Searles Valley, CA",earthquake,0.3,0.68,0.216,27,automatic,ci,ci
2019-07-05T18:09:52.590Z,35.6693333,-117.5243333,2.25,2.71,ml,30,61,0.09692,0.14,ci,ci38453815,2019-07-05T18:20:48.920Z,"15km ENE of Ridgecrest, CA",earthquake,0.2,0.57,0.162,26,automatic,ci,ci
2019-07-05T18:09:27.780Z,35.6056667,-117.5891667,3.85,2.29,ml,32,42,0.1052,0.16,ci,ci38453807,2019-07-05T18:19:45.350Z,"8km ESE of Ridgecrest, CA",earthquake,0.2,0.76,0.175,25,automatic,ci,ci
2019-07-05T18:09:02.122Z,56.0941,164.2175,13.78,4.9,mb,,84,4.468,0.82,us,us70004bbq,2019-07-05T18:53:12.040Z,"109km E of Ust'-Kamchatsk Staryy, Russia",earthquake,9.3,4.1,0.043,168,reviewed,us,us
2019-07-05T18:06:35.241Z,58.5532,-153.7155,13.5,1.6,ml,,,,0.48,ak,ak0198jwppr8,2019-07-05T18:13:10.114Z,"109km NW of Kodiak Station, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-05T18:05:16.200Z,35.6701667,-117.5225,6.11,1.92,ml,18,97,0.09687,0.18,ci,ci38453759,2019-07-05T18:16:58.310Z,"15km ENE of Ridgecrest, CA",earthquake,0.33,1.49,0.139,26,automatic,ci,ci
2019-07-05T18:04:59.660Z,35.6885,-117.5058333,0.39,1.81,ml,25,62,0.1078,0.19,ci,ci38453751,2019-07-05T18:08:47.631Z,"13km SW of Searles Valley, CA",earthquake,0.3,0.75,0.136,27,automatic,ci,ci
2019-07-05T18:04:34.520Z,35.6801667,-117.4886667,5.6,1.52,ml,19,107,0.09592,0.17,ci,ci38453743,2019-07-05T18:08:24.581Z,"12km SW of Searles Valley, CA",earthquake,0.31,1.49,0.155,21,automatic,ci,ci
2019-07-05T18:02:15.030Z,35.6826667,-117.5041667,2.25,2.22,ml,30,62,0.1019,0.15,ci,ci38453727,2019-07-05T18:13:32.680Z,"13km SW of Searles Valley, CA",earthquake,0.22,0.44,0.172,25,automatic,ci,ci
2019-07-05T17:59:56.220Z,35.7924995,-117.6153336,3.33,3.42,ml,49,53,0.02734,0.15,ci,ci38453719,2019-07-05T18:38:57.040Z,"19km W of Searles Valley, CA",earthquake,0.17,0.46,0.236,21,reviewed,ci,ci
2019-07-05T17:57:12.530Z,35.7163333,-117.4748333,1.51,2.51,ml,30,63,0.13,0.16,ci,ci38453711,2019-07-05T18:08:26.730Z,"9km SW of Searles Valley, CA",earthquake,0.25,0.55,0.146,25,automatic,ci,ci
2019-07-05T17:56:02.390Z,35.6906667,-117.4745,0.41,1.62,ml,19,111,0.1044,0.19,ci,ci38453695,2019-07-05T17:59:52.440Z,"11km SW of Searles Valley, CA",earthquake,0.35,0.55,0.119,26,automatic,ci,ci
2019-07-05T17:54:54.640Z,35.6968333,-117.4981667,6.91,2.04,ml,26,84,0.1139,0.17,ci,ci38453687,2019-07-05T18:05:22.100Z,"12km SW of Searles Valley, CA",earthquake,0.28,0.81,0.175,26,automatic,ci,ci
2019-07-05T17:53:20.608Z,61.0703,-148.4846,0.1,1.5,ml,,,,0.72,ak,ak0198jweboc,2019-07-05T17:56:35.932Z,"34km NNE of Whittier, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-05T17:52:31.590Z,35.7451667,-117.5395,3.02,1.5,ml,18,91,0.08476,0.19,ci,ci38453655,2019-07-05T17:56:21.391Z,"12km WSW of Searles Valley, CA",earthquake,0.33,0.59,0.187,22,automatic,ci,ci
2019-07-05T17:52:07.311Z,-3.4813,140.2373,93.64,4.3,mb,,114,7.262,1.14,us,us70004bb5,2019-07-05T18:27:54.040Z,"101km SSW of Abepura, Indonesia",earthquake,7.3,10,0.116,23,reviewed,us,us
2019-07-05T17:49:14.950Z,35.7586667,-117.5715,2.22,1.68,ml,26,65,0.06075,0.19,ci,ci38453639,2019-07-05T17:53:00.369Z,"15km W of Searles Valley, CA",earthquake,0.3,0.66,0.164,26,automatic,ci,ci
2019-07-05T17:48:14.790Z,35.5688333,-117.6043333,2.19,1.6,ml,21,95,0.1094,0.24,ci,ci37420741,2019-07-05T19:29:52.454Z,"9km SE of Ridgecrest, CA",earthquake,0.27,0.61,0.13,12,reviewed,ci,ci
2019-07-05T17:47:46.310Z,35.7513333,-117.5508333,8.39,1.69,ml,28,88,0.07464,0.17,ci,ci38453631,2019-07-05T19:09:53.230Z,"13km W of Searles Valley, CA",earthquake,0.24,0.7,0.13,26,reviewed,ci,ci
2019-07-05T17:47:42.710Z,35.605,-117.5941667,1.16,1.51,ml,15,99,0.1091,0.19,ci,ci38453623,2019-07-05T17:51:26.083Z,"8km ESE of Ridgecrest, CA",earthquake,0.34,0.71,0.365,14,automatic,ci,ci
2019-07-05T17:44:59.278Z,63.2634,-148.3295,68.4,1.8,ml,,,,0.64,ak,ak0198jwch7n,2019-07-05T17:50:43.609Z,"34km ESE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-05T17:43:57.960Z,35.7538333,-117.5776667,6.64,1.62,ml,15,82,0.06385,0.11,ci,ci38453607,2019-07-05T17:47:50.001Z,"16km W of Searles Valley, CA",earthquake,0.32,0.66,0.134,10,automatic,ci,ci
2019-07-05T17:43:34.400Z,35.7388333,-117.5531667,9.51,1.62,ml,22,77,0.08479,0.17,ci,ci38453599,2019-07-05T17:47:28.999Z,"14km WSW of Searles Valley, CA",earthquake,0.33,0.78,0.163,24,automatic,ci,ci
2019-07-05T17:40:32.900Z,35.7228333,-117.5268333,2.49,2.15,ml,15,96,0.1091,0.19,ci,ci38453583,2019-07-05T17:44:30.856Z,"12km WSW of Searles Valley, CA",earthquake,0.46,0.6,0.279,2,automatic,ci,ci
2019-07-05T17:40:05.500Z,35.7321667,-117.5356667,10.03,2.41,ml,27,59,0.09738,0.16,ci,ci38453575,2019-07-05T17:43:55.852Z,"12km WSW of Searles Valley, CA",earthquake,0.25,0.63,0.171,25,automatic,ci,ci
2019-07-05T17:36:28.080Z,35.776,-117.5533333,5.49,1.53,ml,21,84,0.0535,0.15,ci,ci38453551,2019-07-05T17:40:19.828Z,"14km W of Searles Valley, CA",earthquake,0.28,0.78,0.187,24,automatic,ci,ci
2019-07-05T17:31:39.730Z,35.7216667,-117.5456667,2.41,2.47,ml,29,73,0.1029,0.15,ci,ci38453519,2019-07-05T17:41:58.660Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.6,0.181,24,automatic,ci,ci
2019-07-05T17:27:29.740Z,35.7481667,-117.5826667,2.94,2.12,ml,26,59,0.0685,0.2,ci,ci38453479,2019-07-05T17:31:15.768Z,"16km W of Searles Valley, CA",earthquake,0.29,0.63,0.111,26,automatic,ci,ci
2019-07-05T17:24:45.240Z,35.7548333,-117.5661667,5.24,2.05,ml,24,68,0.0659,0.15,ci,ci38453463,2019-07-05T17:35:49.320Z,"15km W of Searles Valley, CA",earthquake,0.25,1.06,0.129,26,automatic,ci,ci
2019-07-05T17:23:44.060Z,35.6995,-117.4858333,2.46,2.07,ml,27,64,0.1144,0.17,ci,ci38453455,2019-07-05T17:34:46.830Z,"11km SW of Searles Valley, CA",earthquake,0.27,0.66,0.18,25,automatic,ci,ci
2019-07-05T17:22:32.990Z,40.4308319,-124.1415024,27.4,2.29,md,13,80,0.02089,0.08,nc,nc73207941,2019-07-05T18:20:03.031Z,"8km SSW of Rio Dell, CA",earthquake,0.63,1.41,0.05,9,automatic,nc,nc
2019-07-05T17:21:37.290Z,35.7248333,-117.5335,4.53,1.85,ml,20,79,0.1046,0.2,ci,ci38453439,2019-07-05T17:30:53.725Z,"13km WSW of Searles Valley, CA",earthquake,0.36,0.86,0.13,26,automatic,ci,ci
2019-07-05T17:19:39.300Z,35.7611667,-117.5723333,7.85,2.04,ml,17,83,0.05818,0.19,ci,ci38453423,2019-07-05T17:23:38.697Z,"15km W of Searles Valley, CA",earthquake,0.37,0.95,0.163,3,automatic,ci,ci
2019-07-05T17:19:17.100Z,35.746,-117.5785,3.48,2.02,ml,30,59,0.07129,0.18,ci,ci38453415,2019-07-05T17:29:40.300Z,"16km W of Searles Valley, CA",earthquake,0.24,0.83,0.112,26,automatic,ci,ci
2019-07-05T17:18:27.980Z,35.5818329,-117.6161652,7.95,1.73,ml,26,87,0.1154,0.15,ci,ci38453407,2019-07-05T17:22:14.688Z,"7km SE of Ridgecrest, CA",earthquake,0.28,1.23,0.193,17,automatic,ci,ci
2019-07-05T17:17:39.220Z,35.665,-117.5608333,6.08,1.84,ml,23,87,0.1122,0.2,ci,ci38453399,2019-07-05T17:22:06.004Z,"12km ENE of Ridgecrest, CA",earthquake,0.3,1.53,0.119,26,automatic,ci,ci
2019-07-05T17:17:22.450Z,35.6969986,-117.4736633,9.37,1.54,ml,15,204,0.1107,0.09,ci,ci38453391,2019-07-05T17:21:19.685Z,"10km SW of Searles Valley, CA",earthquake,1.08,1.33,0.278,7,automatic,ci,ci
2019-07-05T17:10:31.280Z,35.6065,-117.588,4.68,1.82,ml,24,52,0.1044,0.12,ci,ci38453343,2019-07-05T17:25:15.886Z,"8km ESE of Ridgecrest, CA",earthquake,0.19,0.62,0.181,26,automatic,ci,ci
2019-07-05T17:08:50.300Z,46.7273333333333,-119.922333333333,9.39,1.65,ml,31,69,,0.19,uw,uw61533471,2019-07-05T17:23:00.946Z,"1km SW of Mattawa, Washington",earthquake,0.32,1.23,0.184450239743069,23,reviewed,uw,uw
2019-07-05T17:08:28.157Z,9.3809,87.1066,12.2,5,mb,,45,6.674,0.95,us,us70004b9y,2019-07-05T17:52:43.570Z,"Bay of Bengal",earthquake,7,3.3,0.053,116,reviewed,us,us
2019-07-05T17:04:53.930Z,35.744,-117.5633333,6.7,1.86,ml,23,86,0.07679,0.19,ci,ci38453295,2019-07-05T17:09:18.442Z,"15km W of Searles Valley, CA",earthquake,0.31,0.9,0.138,9,automatic,ci,ci
2019-07-05T17:03:35.980Z,35.7625008,-117.5723343,8.94,2.45,ml,10,216,0.05693,0.08,ci,ci38453287,2019-07-05T17:17:27.686Z,"15km W of Searles Valley, CA",earthquake,0.78,1.23,0.206,7,automatic,ci,ci
2019-07-05T17:02:36.530Z,35.6175003,-117.5821686,9.91,3.84,mw,69,33,0.1025,0.19,ci,ci38453279,2019-07-05T23:22:49.055Z,"8km E of Ridgecrest, CA",earthquake,0.18,0.49,,4,reviewed,ci,ci
2019-07-05T16:56:55.900Z,35.6678333,-117.5635,8.6,1.94,ml,25,86,0.1157,0.15,ci,ci38453231,2019-07-05T17:00:53.012Z,"11km ENE of Ridgecrest, CA",earthquake,0.23,0.9,0.157,26,automatic,ci,ci
2019-07-05T16:51:22.860Z,35.6748333,-117.5161667,4.68,1.64,ml,19,99,0.0985,0.23,ci,ci38453175,2019-07-05T16:55:09.794Z,"14km SW of Searles Valley, CA",earthquake,0.43,1.03,0.134,5,automatic,ci,ci
2019-07-05T16:50:55.840Z,35.7818333,-117.6106667,1.36,1.97,ml,22,75,0.03548,0.19,ci,ci38453167,2019-07-05T16:54:46.271Z,"19km W of Searles Valley, CA",earthquake,0.31,0.44,0.125,9,automatic,ci,ci
2019-07-05T16:50:31.140Z,35.6796667,-117.5043333,4.75,2.37,ml,31,63,0.0991,0.12,ci,ci38453159,2019-07-05T17:01:04.550Z,"13km SW of Searles Valley, CA",earthquake,0.19,0.71,0.166,26,automatic,ci,ci
2019-07-05T16:48:19.421Z,61.7491,-151.5857,89.2,2,ml,,,,0.52,ak,ak0198jvrte5,2019-07-05T16:54:19.262Z,"81km W of Willow, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-07-05T16:48:19.111Z,56.2549,164.2037,10,4.6,mb,,148,4.57,1.06,us,us70004b9c,2019-07-05T17:08:07.040Z,"107km E of Ust'-Kamchatsk Staryy, Russia",earthquake,12,1.9,0.094,34,reviewed,us,us
